AmbientTemp	SurfaceTemp	SolarRadiation	RelHumidity	SoilMoisture	Watermark	RainMeter	WindSpeed	WindDirection	AmbientTemp_3	SurfaceTemp_3	SolarRadiation_3	RelHumidity_3	SoilMoisture_3	Watermark_3	RainMeter_3	WindSpeed_3	WindDirection_3	AmbientTemp_7	SurfaceTemp_7	SolarRadiation_7	RelHumidity_7	SoilMoisture_7	Watermark_7	RainMeter_7	WindSpeed_7	WindDirection_7	AmbientTemp_11	SurfaceTemp_11	SolarRadiation_11	RelHumidity_11	SoilMoisture_11	Watermark_11	RainMeter_11	WindSpeed_11	WindDirection_11	AmbientTemp_14	SurfaceTemp_14	SolarRadiation_14	RelHumidity_14	SoilMoisture_14	Watermark_14	RainMeter_14	WindSpeed_14	WindDirection_14	AmbientTemp_6	SurfaceTemp_6	SolarRadiation_6	RelHumidity_6	SoilMoisture_6	Watermark_6	RainMeter_6	WindSpeed_6	WindDirection_6	AmbientTemp_5	SurfaceTemp_5	SolarRadiation_5	RelHumidity_5	SoilMoisture_5	Watermark_5	RainMeter_5	WindSpeed_5	WindDirection_5	AmbientTemp_10	SurfaceTemp_10	SolarRadiation_10	RelHumidity_10	SoilMoisture_10	Watermark_10	RainMeter_10	WindSpeed_10	WindDirection_10	AmbientTemp_9	SurfaceTemp_9	SolarRadiation_9	RelHumidity_9	SoilMoisture_9	Watermark_9	RainMeter_9	WindSpeed_9	WindDirection_9	AmbientTemp_12	SurfaceTemp_12	SolarRadiation_12	RelHumidity_12	SoilMoisture_12	Watermark_12	RainMeter_12	WindSpeed_12	WindDirection_12
10.41	17.6	510.983	47.031	25.748	-13.077	34.8	0.0	200.424	8.2	13.975	542.887	47.495	33.449	-9.612	28.8	0.0	276.66	7.48	12.162	0.0	46.878	24.44	-9.081	0.4	0.0	199.261	9.54	22.1	0.0	46.609	31.124	-10.251	35.0	0.0	178.434	8.36	12.787	0.0	47.763	11.508	-10.22	0.0	1.575	211.467	8.96	10.662	0.0	46.879	0.0	0.0	0.2	0.0	191.318	8.77	9.912	524.276	45.42	10.346	-1.0	0.0	0.0	182.89	7.56	8.412	0.0	48.643	26.547	-15.046	31.6	1.852	206.817	7.94	2.663	0.0	46.688	24.44	-21.371	0.0	0.0	150.923	9.6	20.913	0.0	44.135	11.0	-31.021	37.2	0.913	197.518
9.54	16.35	515.769	47.512	25.893	-13.633	34.8	1.45	248.665	7.98	13.037	547.672	47.313	33.594	-9.466	28.8	1.467	282.279	7.5	11.975	0.0	47.375	23.932	-9.185	0.4	2.12	229.194	9.79	21.225	0.0	44.252	31.415	-10.148	35.0	0.0	199.746	8.52	12.787	0.0	48.983	11.508	-10.159	0.0	0.0	214.179	8.94	10.787	0.0	47.714	0.0	0.0	0.2	1.743	213.017	8.2	9.85	524.808	49.919	10.855	-1.0	0.0	1.777	161.676	7.62	8.725	0.0	50.327	26.547	-14.97	31.6	1.341	211.273	7.8	2.663	0.0	48.03	24.585	-21.9	0.0	0.0	111.013	9.02	19.913	0.0	47.042	11.073	-30.493	37.2	1.986	237.718
9.9	17.288	518.959	47.806	25.893	-12.977	34.8	1.249	183.181	7.95	12.975	551.394	47.247	33.158	-9.441	28.8	1.592	276.079	7.51	11.662	0.0	47.376	24.585	-9.161	0.4	0.0	219.216	9.36	20.225	0.0	46.4	31.342	-9.941	35.0	1.106	194.127	8.6	13.287	0.0	48.871	11.0	-10.295	0.0	1.76	217.473	8.76	10.225	0.0	45.011	0.0	0.0	0.2	0.0	198.292	8.1	9.6	530.657	51.3	10.782	-1.0	0.0	1.76	162.548	7.3	8.287	0.0	51.671	26.474	-15.236	31.6	1.492	209.045	7.64	2.6	0.0	49.204	24.222	-21.776	0.0	0.0	136.005	9.38	21.163	0.0	45.996	10.637	-31.43	37.2	1.668	213.792
10.04	17.475	522.149	48.814	25.239	-12.979	34.8	0.0	231.131	7.89	13.225	554.584	48.349	33.885	-9.476	28.8	1.76	276.951	7.52	11.85	0.0	47.932	24.731	-9.127	0.4	2.137	220.379	9.58	21.6	0.0	48.908	30.543	-10.2	35.0	0.0	185.409	8.62	13.475	0.0	50.401	11.581	-10.366	0.0	1.433	234.134	8.93	10.787	0.0	46.003	0.0	0.0	0.2	0.0	196.549	8.31	10.1	534.379	50.359	10.927	-1.0	0.0	0.0	179.306	7.4	8.912	0.0	51.534	26.474	-15.223	31.6	2.028	216.117	7.66	2.6	0.0	49.298	24.44	-21.037	0.0	0.0	130.677	9.58	21.288	0.0	45.77	10.709	-30.809	37.2	1.324	210.111
9.58	16.538	527.467	48.969	25.239	-12.972	34.8	2.011	237.815	7.98	14.162	558.306	48.698	33.957	-9.671	28.8	1.827	240.043	7.44	12.037	0.0	48.78	24.44	-9.117	0.4	0.0	209.82	9.32	20.038	0.0	45.487	30.906	-9.878	35.0	0.939	198.68	8.6	13.037	0.0	47.33	11.073	-10.333	0.0	1.919	238.881	8.92	10.662	0.0	48.852	0.0	0.0	0.2	0.0	200.52	8.25	10.037	538.633	51.953	10.419	-1.0	0.0	0.0	176.884	7.3	8.1	0.0	52.121	26.474	-14.773	31.6	1.777	219.604	7.52	2.475	0.0	50.737	24.658	-21.846	0.0	0.0	131.162	9.82	21.6	0.0	45.234	10.564	-31.671	37.2	1.634	215.342
9.74	17.475	531.189	48.25	26.184	-13.088	34.8	1.534	224.157	8.16	13.975	562.56	49.12	33.521	-9.604	28.8	2.02	241.303	7.47	12.037	0.0	48.325	24.585	-9.16	0.4	0.972	241.593	9.9	20.913	0.0	44.866	31.197	-10.096	35.0	1.165	238.493	8.62	13.412	0.0	48.659	11.073	-10.39	0.0	0.0	212.532	9.26	10.787	0.0	46.979	0.0	0.0	0.2	0.0	198.971	9.14	10.662	543.418	47.77	10.274	-1.0	0.0	0.0	181.534	7.46	8.912	0.0	52.053	26.765	-15.223	31.6	0.0	225.416	7.96	2.913	0.0	48.726	25.239	-21.547	0.0	0.0	132.712	9.29	21.413	0.0	44.193	10.419	-31.43	37.2	1.55	243.24
10.8	18.85	535.443	49.992	25.239	-13.228	34.8	0.0	248.277	8.49	14.912	567.877	49.347	33.885	-9.755	28.8	1.332	235.2	7.56	12.725	0.0	46.486	24.803	-9.19	0.4	1.098	247.405	10.4	22.288	0.0	44.135	31.415	-10.294	35.0	0.0	192.093	9.09	13.912	0.0	48.135	11.508	-10.411	0.0	1.022	245.371	9.22	10.6	0.0	45.507	0.0	0.0	0.2	0.0	209.529	9.36	10.662	547.672	44.138	11.0	-1.0	0.0	0.0	187.734	8.08	9.475	0.0	50.632	26.547	-15.64	31.6	0.0	234.619	8.15	2.85	0.0	47.087	24.44	-21.636	0.0	0.0	147.048	9.69	20.975	0.0	43.829	11.291	-31.055	37.2	1.182	246.146
9.9	17.663	538.633	48.425	25.457	-13.053	34.8	1.894	222.704	8.05	14.6	567.346	49.685	33.376	-9.652	28.8	1.123	250.505	7.74	13.037	0.0	45.544	24.585	-9.343	0.4	0.0	252.54	10.11	22.1	0.0	43.593	31.124	-10.285	35.0	2.062	199.164	9.04	13.787	0.0	50.154	11.726	-10.329	0.0	0.0	192.771	9.3	10.975	0.0	44.194	0.0	0.0	0.2	0.0	206.72	9.49	11.537	556.711	46.197	10.927	-1.0	0.0	1.534	175.916	8.02	9.725	0.0	48.948	26.402	-15.848	31.6	1.718	235.006	8.01	2.975	0.0	48.487	24.585	-22.096	0.0	0.0	135.811	9.74	20.6	0.0	46.447	10.782	-30.581	37.2	0.93	297.39
10.26	18.225	541.823	48.843	25.094	-13.681	34.8	0.0	216.407	8.1	13.725	573.195	46.491	33.739	-9.577	28.8	1.106	284.7	7.57	13.412	0.0	48.031	24.585	-9.352	0.4	0.0	224.447	10.1	22.913	0.0	43.814	30.47	-10.448	35.0	2.028	179.015	8.77	14.1	0.0	47.413	11.218	-10.307	0.0	1.643	183.568	9.42	11.35	0.0	45.562	0.0	0.0	0.2	1.869	208.27	9.54	11.6	556.711	44.759	10.492	-1.0	0.0	1.819	198.002	8.32	10.162	0.0	48.988	26.402	-15.419	31.6	1.55	227.353	7.93	2.913	0.0	49.578	24.658	-22.078	0.0	0.0	121.959	10.23	22.225	0.0	43.956	10.492	-31.883	37.2	1.341	188.799
10.06	17.475	546.077	48.631	25.457	-12.944	34.8	1.291	260.192	8.52	15.725	579.044	50.6	32.141	-9.883	28.8	1.5	253.121	7.73	13.6	0.0	46.258	23.568	-9.325	0.4	1.768	204.008	10.44	22.663	0.0	46.253	30.833	-10.382	35.0	0.964	147.726	9.06	14.037	0.0	45.769	11.291	-10.297	0.0	1.793	242.078	9.42	12.225	0.0	44.934	0.0	0.0	0.2	1.659	194.515	8.99	11.6	560.965	46.634	10.274	-1.0	0.0	1.542	150.245	8.54	10.412	0.0	46.204	26.62	-15.474	31.6	1.131	171.944	8.0	2.788	0.0	48.731	24.876	-22.041	0.0	0.0	115.953	9.98	20.85	0.0	46.039	10.782	-31.259	37.2	1.366	202.942
10.0	17.038	551.394	48.067	25.021	-12.891	34.8	0.0	190.155	8.13	14.537	575.853	48.901	33.303	-9.593	28.8	1.425	282.569	7.74	13.725	0.0	47.066	24.658	-9.333	0.4	2.078	204.105	10.05	22.6	0.0	43.649	30.47	-10.504	35.0	2.028	199.067	9.16	14.475	0.0	47.029	11.0	-10.28	0.0	1.324	204.88	9.48	11.662	0.0	46.508	0.0	0.0	0.2	1.492	199.358	9.34	12.287	565.219	45.897	10.927	-1.0	0.0	0.0	160.901	8.58	10.6	0.0	47.172	26.402	-15.228	31.6	0.0	197.518	8.14	2.475	0.0	47.457	24.876	-21.741	0.0	0.0	98.226	9.4	20.1	0.0	43.255	10.492	-30.991	37.2	1.877	311.824
10.16	16.975	555.648	47.964	25.385	-12.95	34.8	0.989	276.563	8.2	14.537	583.829	48.328	33.812	-9.593	28.8	1.467	276.176	7.93	14.037	0.0	47.028	24.295	-9.385	0.6	1.089	241.206	10.32	22.975	0.0	44.727	30.688	-10.493	35.0	0.0	203.136	8.96	14.412	0.0	48.488	11.508	-10.579	0.0	0.0	192.771	9.55	12.162	0.0	46.205	0.0	0.0	0.2	1.718	199.358	9.34	11.85	570.004	46.678	10.492	-28.701	0.0	1.751	186.184	8.32	10.475	0.0	48.773	26.765	-14.993	31.6	0.0	190.543	8.38	2.788	0.0	47.457	24.876	-22.358	0.0	0.0	156.445	9.72	19.913	0.0	43.197	11.145	-30.627	37.2	1.425	342.047
10.03	17.663	555.648	48.535	25.53	-13.163	34.8	0.0	184.537	8.51	15.912	587.551	48.737	33.376	-9.886	28.8	0.0	197.518	7.87	14.225	0.0	45.185	24.731	-9.275	0.6	0.0	220.766	10.16	23.35	0.0	45.653	31.269	-10.571	35.0	1.425	183.956	8.8	14.537	0.0	48.19	10.709	-10.307	0.0	1.089	184.731	9.45	12.162	0.0	44.117	0.0	0.0	0.2	1.676	211.757	9.6	11.85	571.599	44.514	10.637	-1.0	0.0	0.0	219.507	8.48	10.975	0.0	47.191	26.474	-14.896	31.6	1.391	219.119	8.38	2.975	0.0	47.116	24.731	-22.519	0.0	0.0	135.327	10.23	22.288	0.0	44.526	10.637	-32.058	37.2	0.0	265.036
9.68	16.913	563.092	51.821	24.949	-13.01	34.8	1.902	235.006	8.5	15.287	593.4	49.073	33.376	-9.801	28.8	0.955	224.738	7.87	13.912	0.0	46.493	24.077	-9.314	0.6	0.0	199.067	9.96	24.1	0.0	43.924	30.979	-10.685	35.0	1.743	180.372	8.84	14.412	0.0	51.069	11.0	-10.27	0.0	1.986	203.33	9.63	12.037	0.0	46.59	0.0	0.0	0.2	1.391	208.561	9.76	12.412	577.98	46.45	10.709	-28.407	0.0	1.492	171.75	8.33	10.725	0.0	48.744	26.402	-14.777	31.6	0.0	209.142	8.44	2.538	0.0	46.441	24.585	-22.39	0.0	0.0	161.191	10.42	22.788	0.0	46.093	10.782	-32.205	37.2	1.332	190.059
9.56	16.663	564.687	50.651	25.094	-13.073	34.8	1.978	259.514	8.02	15.787	595.527	50.593	33.376	-9.892	28.8	1.626	232.584	7.68	13.85	0.0	49.117	24.731	-9.333	0.6	0.0	226.191	10.36	23.475	0.0	51.429	31.269	-10.571	35.0	0.0	203.814	9.1	14.287	0.0	48.044	11.073	-10.155	0.0	0.0	249.827	9.48	12.162	0.0	45.57	0.0	0.0	0.2	1.978	184.44	9.16	12.225	579.575	45.624	10.782	-1.0	0.0	0.0	181.534	7.96	10.475	0.0	49.093	26.329	-14.659	31.6	1.886	199.649	8.02	2.788	0.0	49.529	24.585	-22.673	0.0	0.0	130.484	10.4	22.538	0.0	45.934	10.927	-32.479	37.2	1.802	251.668
9.95	16.538	568.409	48.122	25.457	-12.899	34.8	1.601	214.954	8.46	14.537	599.781	47.807	33.594	-9.576	28.8	1.399	281.116	8.16	13.412	0.0	46.281	24.876	-9.246	1.8	0.0	223.672	9.7	22.725	0.0	41.757	31.487	-10.493	35.0	1.123	203.911	9.2	14.975	0.0	46.38	11.0	-10.432	0.0	1.282	213.695	9.52	11.537	0.0	44.788	0.0	0.0	0.2	0.0	203.039	9.7	11.787	584.361	45.722	10.855	-28.674	0.0	0.0	181.921	8.33	10.162	0.0	47.574	26.474	-14.279	31.6	0.0	221.541	8.15	2.85	0.0	48.321	24.731	-22.692	0.0	0.0	144.627	10.24	21.038	0.0	43.194	10.855	-31.225	37.2	1.634	242.756
9.99	17.163	571.599	48.992	25.385	-13.061	34.8	1.802	223.091	7.97	14.662	604.566	48.635	33.376	-9.653	28.8	0.0	254.38	8.26	14.787	0.0	46.946	24.731	-9.178	4.8	0.0	199.746	10.19	24.038	0.0	43.92	31.051	-10.708	35.0	1.508	170.394	9.29	15.1	0.0	48.222	11.508	-10.413	0.0	1.056	176.497	9.66	11.912	0.0	45.466	0.0	0.0	0.2	2.003	177.562	9.73	12.975	591.273	45.318	10.855	-28.981	0.0	0.0	152.473	8.45	11.225	0.0	46.815	26.474	-15.957	31.6	1.659	225.416	8.29	2.913	0.0	48.062	24.949	-22.711	0.0	0.0	130.871	10.58	22.6	0.0	43.966	11.291	-32.097	37.2	1.156	194.03
9.74	16.663	575.853	48.033	25.021	-12.96	34.8	1.55	232.681	8.14	15.35	609.352	48.381	33.957	-9.802	28.8	0.0	258.158	8.02	14.037	0.0	46.357	25.094	-9.23	6.0	1.936	212.242	10.49	24.85	0.0	45.0	30.906	-10.755	35.0	1.19	177.756	9.04	14.975	0.0	48.005	11.363	-10.481	0.0	0.0	204.008	9.92	12.787	0.0	45.152	0.0	0.0	0.2	0.939	186.184	9.89	13.537	592.868	44.422	10.782	-28.788	0.0	0.0	154.314	8.54	11.725	0.0	47.879	26.62	-14.477	31.6	0.0	216.02	8.4	2.788	0.0	47.181	24.731	-23.09	0.0	0.0	131.065	10.39	22.475	0.0	43.371	11.073	-31.885	37.2	1.718	190.64
10.38	17.85	577.448	48.889	25.312	-13.278	34.8	0.0	199.842	8.5	16.35	609.883	48.397	33.594	-9.918	28.8	1.693	287.51	7.9	14.725	0.0	47.364	24.731	-9.315	6.0	1.224	251.377	9.93	23.225	0.0	44.775	31.124	-10.47	35.0	0.93	199.358	9.23	15.537	0.0	46.851	11.073	-10.55	0.0	1.542	246.631	9.62	11.975	0.0	46.026	0.0	0.0	0.2	0.0	211.854	10.17	12.537	598.185	44.583	10.492	-28.461	0.0	0.939	185.409	8.21	10.725	0.0	50.68	26.692	-14.151	31.6	1.467	241.884	8.46	3.35	0.0	48.484	24.876	-23.781	0.0	0.0	135.908	9.47	20.288	0.0	43.422	11.363	-30.553	37.2	2.036	243.531
10.41	18.1	581.702	49.725	25.53	-13.292	34.8	1.006	223.769	8.39	15.225	613.074	51.279	33.739	-9.7	28.8	1.24	248.665	7.94	14.037	0.0	47.308	25.167	-9.556	6.0	0.0	209.723	10.12	23.288	0.0	45.899	30.833	-10.446	35.0	0.0	205.073	9.04	15.537	0.0	48.56	11.436	-10.591	0.0	1.475	178.725	9.47	12.225	0.0	42.977	0.0	0.0	0.2	0.0	213.792	10.0	12.975	603.503	44.783	10.782	-28.652	0.0	0.0	152.57	8.7	11.225	0.0	47.837	26.62	-14.193	31.6	0.0	252.733	9.1	5.225	0.0	45.993	24.44	-23.856	0.0	0.0	134.068	9.37	22.1	0.0	43.664	10.564	-31.673	37.2	1.433	224.738
10.23	16.85	586.488	47.507	25.312	-13.072	34.8	2.062	221.154	8.26	15.412	618.391	50.717	34.03	-9.77	28.8	0.0	266.779	7.91	14.1	0.0	49.239	23.932	-9.115	6.0	1.022	211.951	10.39	23.788	0.0	49.107	31.051	-10.696	35.0	0.98	175.819	9.66	15.412	0.0	51.272	11.073	-10.56	0.0	1.366	227.644	9.48	11.787	0.0	46.259	0.0	0.0	0.2	0.0	195.483	10.01	12.537	607.225	45.131	10.782	-28.127	0.0	0.0	176.206	8.26	10.85	0.0	50.777	26.474	-14.176	31.6	0.0	243.918	9.25	9.6	0.0	47.009	24.44	-25.481	0.0	0.0	180.856	10.08	22.1	0.0	46.646	11.218	-31.533	37.2	1.408	204.88
10.2	17.538	590.741	50.981	24.949	-13.37	34.8	1.534	233.941	8.06	14.412	619.454	52.257	33.376	-9.584	28.8	0.0	265.811	8.04	14.475	0.0	45.955	24.513	0.0	6.8	0.997	247.115	9.91	22.975	0.0	42.709	31.269	-10.391	35.0	1.098	189.768	9.46	15.975	0.0	48.738	11.0	-10.63	0.0	0.0	201.005	9.48	11.787	0.0	43.487	0.0	0.0	0.2	0.0	215.342	9.78	13.912	613.605	47.915	10.346	-28.727	0.0	1.793	150.439	8.23	11.1	0.0	50.894	26.402	-14.05	31.6	1.953	189.768	9.16	10.662	0.0	47.959	24.585	-26.226	0.0	0.0	135.618	9.8	21.788	0.0	45.232	11.0	-1.0	37.2	0.0	230.066
9.74	16.6	594.995	47.661	25.603	-13.098	34.8	2.011	225.222	7.94	14.725	635.938	48.785	33.521	-9.507	28.8	0.0	259.902	8.12	15.037	0.0	46.245	24.658	-9.406	6.8	0.0	232.003	10.1	24.35	0.0	41.803	31.56	-10.697	35.0	0.0	199.067	9.24	14.1	0.0	46.977	11.218	-10.223	0.0	1.911	199.746	9.84	12.287	0.0	45.394	0.0	0.0	0.2	0.0	194.902	9.93	14.1	622.113	47.624	10.492	-28.695	0.0	1.785	160.707	8.57	11.6	0.0	49.968	26.474	-14.451	31.6	1.886	228.516	9.71	11.35	0.0	42.846	24.585	-26.726	0.0	0.0	62.287	10.29	22.913	0.0	42.561	10.782	-31.564	37.2	1.601	227.644
9.86	17.35	590.21	46.962	26.256	-13.252	34.8	0.0	302.137	8.33	14.225	626.898	45.679	33.521	-9.574	28.8	0.0	282.375	8.09	15.412	0.0	47.358	24.731	-9.392	7.0	0.0	211.854	11.15	25.538	0.0	46.278	31.342	-10.921	35.0	1.265	175.237	9.46	14.412	0.0	46.412	11.363	-10.2	0.0	0.0	221.929	10.15	13.475	0.0	45.306	0.0	0.0	0.2	1.684	178.144	9.94	13.85	614.137	47.904	10.346	-28.699	0.0	1.911	169.619	8.8	11.787	0.0	50.03	26.474	-14.615	31.6	1.165	196.161	9.27	11.975	0.0	47.601	24.876	-27.889	0.0	0.0	112.563	10.9	22.288	0.0	43.494	10.564	-31.356	37.2	1.584	247.502
10.28	17.913	590.741	46.045	25.457	-13.369	34.8	1.416	238.106	8.38	14.412	625.303	46.682	33.594	-9.559	28.8	0.0	272.688	8.14	15.725	0.0	43.171	24.876	-9.308	7.6	0.98	230.453	10.87	25.413	0.0	41.889	30.906	-10.802	35.0	1.852	168.844	9.36	15.1	0.0	44.927	10.492	-10.27	0.0	1.115	212.242	9.48	12.287	0.0	42.628	0.0	0.0	0.2	0.0	202.07	9.9	13.662	616.264	45.841	10.274	-28.269	0.0	2.053	171.46	8.74	11.85	0.0	46.82	26.547	-14.381	31.6	1.131	222.704	9.27	11.787	0.0	44.853	24.876	-28.249	0.0	0.0	125.64	11.06	24.975	0.0	39.873	10.492	-32.475	37.2	1.039	212.532
10.27	17.35	596.59	45.005	25.239	-13.252	34.8	1.458	283.925	8.22	13.975	629.557	46.537	33.667	-9.455	28.8	0.0	279.469	8.23	15.35	0.0	45.103	24.367	-9.315	7.6	0.0	234.619	10.8	24.85	0.0	42.972	30.833	-10.743	35.0	1.609	179.693	9.74	15.6	0.0	45.507	11.363	-10.4	0.0	1.483	192.48	9.88	12.85	0.0	43.883	0.0	0.0	0.2	0.989	198.486	10.14	14.6	613.074	43.119	10.637	-28.92	0.0	1.048	184.44	9.34	12.537	0.0	46.803	26.547	-14.969	31.6	0.0	224.06	9.71	14.162	0.0	43.228	24.513	-28.252	0.0	0.0	144.142	10.28	23.413	0.0	44.089	11.291	-32.139	37.2	1.45	279.566
10.34	17.663	590.21	47.396	25.021	-14.056	34.8	1.282	274.238	8.43	15.912	618.391	49.706	34.03	-9.705	28.8	0.0	262.227	8.2	15.1	0.0	45.1	24.367	-9.377	7.6	0.0	247.115	10.46	23.788	0.0	43.411	30.833	-10.489	35.0	0.0	206.43	9.4	15.662	0.0	47.121	11.218	-10.445	0.0	1.969	219.991	10.14	13.037	0.0	44.009	0.0	0.0	0.2	1.969	203.233	10.82	14.412	613.605	40.528	10.346	-28.481	0.0	0.0	0.097	9.04	12.225	0.0	46.734	26.184	-15.168	31.6	1.751	238.203	10.2	14.225	0.0	43.953	24.585	-28.751	0.0	0.0	285.282	9.95	22.163	0.0	41.432	10.855	-31.987	37.2	1.777	239.753
9.71	15.85	595.527	49.877	25.748	-13.065	34.8	0.0	228.032	8.16	14.6	624.772	51.036	33.521	-9.559	28.8	0.0	250.796	8.38	14.912	0.0	47.611	23.568	-9.351	8.6	0.0	202.361	10.08	25.038	0.0	44.73	31.415	-10.646	35.0	1.944	194.321	9.27	15.537	0.0	49.879	11.363	-10.463	0.0	2.028	222.51	9.97	12.912	0.0	43.798	0.0	0.0	0.2	0.0	200.23	10.92	14.975	626.898	45.179	10.492	-28.249	0.0	0.0	200.52	8.7	12.287	0.0	47.219	26.474	-15.46	31.6	1.609	233.747	9.86	13.787	0.0	41.936	24.803	-28.786	0.0	0.0	267.651	10.74	24.475	0.0	46.603	10.419	-33.063	37.2	1.232	202.07
10.56	17.913	596.059	51.091	25.457	-13.369	34.8	1.601	283.15	8.45	15.6	623.708	49.678	33.449	-9.686	28.8	0.0	272.495	8.24	13.35	0.0	45.261	24.876	-9.025	11.8	1.534	233.941	9.9	23.038	0.0	44.266	30.761	-10.356	35.0	0.0	205.267	9.55	16.1	0.0	46.017	11.363	-10.515	0.0	1.123	214.567	9.97	12.412	0.0	44.78	0.0	0.0	0.2	0.0	207.398	10.29	14.1	617.327	47.359	10.419	-28.695	0.0	1.274	175.819	8.74	12.162	0.0	49.655	26.402	-15.361	31.6	1.316	219.41	9.91	14.1	0.0	44.836	24.731	-28.695	0.0	0.0	149.664	10.85	24.35	0.0	45.296	11.145	-32.987	37.2	1.525	234.328
10.18	17.725	602.971	51.981	26.038	-13.33	34.8	1.936	214.082	8.3	15.1	628.494	49.352	33.449	-9.657	28.8	0.0	255.543	8.25	14.725	0.0	45.981	24.295	-9.248	11.8	1.927	240.14	10.64	24.038	0.0	43.909	30.906	-10.593	35.0	2.112	203.814	9.5	15.537	0.0	46.074	10.709	-10.482	0.0	0.0	237.428	9.8	12.912	0.0	46.267	0.0	0.0	0.2	0.0	204.88	10.27	14.85	630.62	45.761	10.419	-29.949	0.0	0.0	179.984	8.68	12.6	0.0	47.526	26.474	-15.46	31.6	2.028	235.49	9.78	13.537	0.0	45.041	24.367	-28.215	0.0	0.0	120.894	10.62	22.913	0.0	44.351	10.564	-32.136	37.2	1.684	233.747
10.09	17.538	609.883	45.078	25.748	-13.29	34.8	2.087	278.888	8.08	14.287	637.533	46.954	33.739	-9.366	28.8	1.039	296.325	8.34	15.1	0.0	47.359	24.731	-9.231	11.8	1.156	241.981	10.84	26.163	0.0	42.368	31.56	-11.15	35.0	0.0	187.056	9.45	16.35	0.0	45.409	11.363	-10.65	0.0	2.02	231.906	9.98	12.037	0.0	44.275	0.0	0.0	0.2	0.0	211.854	10.42	13.412	637.533	46.563	10.128	-28.044	0.0	0.0	184.343	8.9	11.787	0.0	49.891	26.62	-15.072	31.6	0.0	231.809	9.75	13.662	0.0	45.226	24.513	-28.501	0.0	0.0	151.214	10.52	23.413	0.0	41.303	10.855	-32.57	37.2	1.634	217.957
10.74	19.413	615.732	53.328	25.312	-13.774	34.8	1.341	260.192	8.24	14.85	643.913	51.44	33.376	-9.407	28.8	0.0	275.013	8.35	13.975	0.0	46.305	24.367	-9.25	13.6	1.358	249.052	10.34	24.288	0.0	42.95	30.979	-10.603	35.0	0.0	197.905	9.82	16.1	0.0	46.551	11.073	-10.581	0.0	0.0	274.626	10.02	12.912	0.0	44.943	0.0	0.0	0.2	2.103	202.264	10.42	15.037	633.279	43.661	10.637	-28.882	0.0	1.693	186.571	9.2	11.787	0.0	47.406	26.474	-14.49	31.6	1.969	232.003	9.92	14.975	0.0	43.284	24.004	-28.972	0.0	0.0	159.932	10.48	22.163	0.0	46.101	10.492	-32.536	37.2	0.0	273.851
10.33	17.913	613.605	47.737	25.82	-13.53	34.8	1.969	210.304	8.31	14.412	643.913	48.096	33.521	-9.507	28.8	1.048	278.113	8.35	15.662	0.0	46.709	24.077	-9.408	13.6	1.064	227.741	10.02	23.663	0.0	43.168	30.833	-10.372	35.0	0.0	318.024	9.6	16.163	0.0	46.398	11.145	-10.591	0.0	1.827	203.233	9.84	12.6	0.0	42.126	0.0	0.0	0.2	0.0	231.519	10.19	14.037	636.469	43.443	10.564	-28.197	0.0	0.0	164.776	9.1	12.35	0.0	45.836	26.62	-14.306	31.6	0.922	284.991	9.74	14.662	0.0	43.803	24.731	-29.296	0.0	0.0	158.285	10.62	22.475	0.0	43.939	10.709	-33.259	37.2	1.307	241.981
10.38	17.225	596.59	47.245	25.021	-13.345	34.8	2.07	232.391	8.72	15.662	650.826	48.826	33.449	-9.704	28.8	0.0	241.012	8.35	14.537	0.0	44.804	24.15	-9.222	13.6	1.014	223.188	11.15	24.85	0.0	46.152	30.761	-10.648	35.0	0.0	222.704	9.4	15.6	0.0	47.432	11.073	-10.454	0.0	0.0	213.017	9.68	12.85	0.0	43.002	0.0	0.0	0.2	1.391	202.942	10.46	15.6	639.66	44.015	10.927	-1.0	0.0	1.542	188.993	9.24	12.85	0.0	45.54	26.547	-14.236	31.6	1.441	230.744	9.97	15.287	0.0	45.944	24.513	-29.235	0.0	0.0	162.257	10.52	22.788	0.0	43.545	11.145	-32.625	37.2	1.793	229.485
10.28	17.975	603.503	47.575	25.966	-13.502	34.8	1.215	234.716	8.58	16.038	635.938	47.389	33.449	-9.723	28.8	0.0	254.671	8.36	16.475	0.0	45.62	25.094	-9.602	13.6	1.022	250.312	10.45	25.6	0.0	47.192	31.415	-10.764	35.0	0.0	190.543	9.58	16.663	0.0	45.268	11.073	-10.578	0.0	1.299	188.509	9.76	11.412	0.0	44.027	0.0	0.0	0.2	1.106	199.746	10.39	13.85	626.367	46.372	10.782	-28.351	0.0	1.064	188.509	8.69	11.85	0.0	48.114	26.184	-13.918	31.6	0.0	219.507	9.69	14.412	0.0	45.438	24.658	-28.481	0.0	0.0	157.607	10.51	22.913	0.0	45.129	11.073	-33.25	37.2	1.978	254.38
